flamenco#n	bn:00035010n
flamen#n	bn:00035009n
flamingoblumen#n	bn:00004591n
flamingo#n	bn:00035014n
flämische_karbonade#n	bn:00009705n
flämisch#n	bn:00035181n
flamme#n	bn:00034625n
flammenbaum#n	bn:00026073n
flammenblumen#n	bn:00061999n
flammen#v	bn:00084270v
flammenwerfer#n	bn:00035012n
flämmlinge#n	bn:00038103n
flammofen#n	bn:00067524n
flammpunkt#n	bn:00035067n
flandern#n	bn:00035021n
flanell#n	bn:00035030n
flaneur#n	bn:00012408n
flanke#n	bn:00035023n	bn:00035025n
flanksteak#n	bn:00035027n
flan#n	bn:00023723n	bn:00035020n
flansch#n	bn:00035022n
flapper#n	bn:00035039n
fläschchen#n	bn:00003672n
flasche#n	bn:00012340n	bn:00012341n	bn:00012339n
flaschendrehen#n	bn:00073375n
flaschengrün#a	bn:00098729a
flaschenhals#n	bn:00012362n	bn:00057135n
flaschenkürbis#n	bn:00012352n
flaschennase#n	bn:00040016n
flaschenöffner#n	bn:00012354n
flaschenstöpsel#n	bn:00012351n	bn:00063067n	bn:00013887n
flaschenverschluss#n	bn:00012358n
flaschenverschluß#n	bn:00012358n
flaschenwasser#n	bn:00012360n
flaschenzug#n	bn:00011320n	bn:00011315n
flashback#n	bn:00035069n
flash-speicher#n	bn:00035065n
flashspeicher#n	bn:00035065n
flatfile#n	bn:00035092n
flatschen#n	bn:00008127n
flatter-binse#n	bn:00013836n
flatterhaft#a	bn:00102931a
flattern#n	bn:00035035n
flattertiere#n	bn:00008977n
flatterulme#n	bn:00078888n
flattop#n	bn:00023777n
flatulenz#n	bn:00035120n
flatulieren#v	bn:00084007v
flavier#n	bn:00035128n
flavius_josephus#n	bn:00035131n
flaviviridae#n	bn:00035133n
flavivirus#n	bn:00035134n
flavone#n	bn:00035135n
flavonoide#n	bn:00035136n
flavour#n	bn:00035138n
flecainid#n	bn:00035160n
flechte#n	bn:00051000n
flechten#n	bn:00051000n	bn:00012674n
flechtwerkwand#n	bn:00080684n
fleckenkauz#n	bn:00073604n
fleckenskunks#n	bn:00051599n
fleckfieber#n	bn:00078818n
fledermäuse#n	bn:00016145n
fledermaus#n	bn:00008977n
fledertiere#n	bn:00008977n
fleece#n	bn:00035166n
fleet_street#n	bn:00035175n
flehentliche_bitte#n	bn:00005017n
flehen#v	bn:00083331v
fleischart#n	bn:00024604n
fleischerei#n	bn:00014217n
fleischerhaken#n	bn:00054032n
fleischer#n	bn:00014209n	bn:00014211n
fleischfliegen#n	bn:00035184n
fleischflosser#n	bn:00024011n	bn:00024012n
fleischfressende_pflanzen#n	bn:00016146n
fleischfresser#n	bn:00016143n
fleischklößchen#n	bn:00054040n
fleisch#n	bn:00054026n
fleischspieß#n	bn:00071931n
fleischwolf#n	bn:00054030n
fleiß#n	bn:00027133n
flerovium#n	bn:00006840n
flexibilität#n	bn:00035189n
flexion#n	bn:00046682n
flibustier#n	bn:00034440n
flicken#n	bn:00025264n
fliederfarben#a	bn:00105779a
flieder#n	bn:00039838n	bn:00051187n
fliege#n	bn:00056366n	bn:00035494n	bn:00012473n
fliegende_fische#n	bn:00035520n
fliegender_fisch#n	bn:00080203n
fliegender_holländer#n	bn:00035518n
fliegender_teppich#n	bn:00035515n
fliegende_untertasse#n	bn:00035528n
fliegenfänger#n	bn:00035536n
fliegenfischen#n	bn:00035501n
fliegengewicht#n	bn:00035542n
fliegengitter#n	bn:00081301n
fliegenglas#n	bn:00035538n
fliegen#n	bn:00035207n
fliegenpilz#n	bn:00003209n
fliegen-ragwurz#n	bn:00035508n
fliegenschnäpper#n	bn:00035511n
fliegentöterpilzartige#n	bn:00031035n
fliegen#v	bn:00088386v	bn:00088378v
fliegerjacke#n	bn:00011941n
fliehkraft#n	bn:00017207n
fliesenleger#n	bn:00077243n
fließbandfertigung#n	bn:00006491n
fließgewässer#n	bn:00074588n
flindersia_australis#n	bn:00035230n
flindersia#n	bn:00035229n
flinte#n	bn:00069539n
flintenmunition#n	bn:00071293n
flintglas#n	bn:00035237n
flipchart#n	bn:00035250n
flip-flop#n	bn:00035247n
flipflop#n	bn:00035248n
flip#n	bn:00035242n
flipperautomat#n	bn:00062460n
flirt#n	bn:00022540n
flittchen#n	bn:00072076n
flitterwochen#n	bn:00044641n
floating_point_operations_per_second#n	bn:00076573n	bn:00054190n
float#n	bn:00035260n
flocke#n	bn:00034998n
flockenblumen#n	bn:00017106n
flockung#n	bn:00035285n
flöhe#n	bn:00035151n
flohkäfer#n	bn:00035152n
flohkrebse#n	bn:00003645n
flohmarkt#n	bn:00035155n
floh#n	bn:00035151n
flohspiel#n	bn:00077198n
flooding#n	bn:00035303n
flora#n	bn:00035324n	bn:00012321n
florence_nightingale#n	bn:00035330n
florenz#n	bn:00034701n
florett#n	bn:00035583n
florfliegen#n	bn:00018958n
florida-eibe#n	bn:00035342n
floridakärpfling#n	bn:00003400n
florida#n	bn:00032026n
floridaner#n	bn:00035343n
florida’s_turnpike#n	bn:00078690n
florin#n	bn:00035345n
floristik#n	bn:00035348n	bn:00035325n
florist#n	bn:00035348n
flor#n	bn:00056813n
florpost#n	bn:00035225n
flosse#n	bn:00016831n	bn:00034509n
flossenfüßer#n	bn:00062520n
floß#n	bn:00065982n
flöte#n	bn:00035477n
flötenfische#n	bn:00022751n
flötenvogel#n	bn:00007248n
flötistin#n	bn:00035127n
flötist#n	bn:00035127n
flotte#n	bn:00035171n
flottille#n	bn:00035354n
floyd_bennett#n	bn:00009955n
fluchen#v	bn:00083560v
fluch#n	bn:00024526n	bn:00046161n	bn:00021626n
fluchtgeschwindigkeit#n	bn:00031555n
flüchtig#a	bn:00113659a	bn:00101261a	bn:00102300a
flüchtiger#n	bn:00036749n
flüchtigkeit#n	bn:00080207n
flüchtling#n	bn:00066857n	bn:00036749n
flucht#n	bn:00031545n
fluchtpunkt#n	bn:00079566n
fluchttreppe#n	bn:00030528n
flugabwehr#n	bn:00002220n	bn:00000935n
flugabwehrrakete#n	bn:00069045n
flugasche#n	bn:00035502n
flugbahn#n	bn:00035211n
flugbegleiterin#n	bn:00002237n
flugbegleiter#n	bn:00002237n
flugblatt#n	bn:00010394n	bn:00012133n
flugboot#n	bn:00035514n
flugdeck#n	bn:00035216n
flugdrachen#n	bn:00028533n
flügeldecken#n	bn:00030451n
flügelfruchtgewächse#n	bn:00027319n
flügelhorn#n	bn:00035420n
flügelmann#n	bn:00081353n
flügelmuscheln#n	bn:00033334n
flügel#n	bn:00081355n	bn:00081336n	bn:00035798n
flügelnüsse#n	bn:00039388n
flügelnuss#n	bn:00048990n
flügelsamengewächse#n	bn:00020890n
flügelschnecken#n	bn:00033463n
flügelspannweite#n	bn:00081356n
flügelspieler#n	bn:00081352n
flugenveloppe#n	bn:00031071n
flugfigur#n	bn:00059807n
fluggastbrücke#n	bn:00048168n
fluggeschwindigkeit#n	bn:00002312n
fluggesellschaft#n	bn:00002298n
flughafen#n	bn:00001676n
flughafenterminal#n	bn:00002260n
flughähne#n	bn:00024985n
flughahn#n	bn:00014288n
flughöhe#n	bn:00003142n
flughühner#n	bn:00069134n
flughunde#n	bn:00036690n
flugkörper#n	bn:00055323n
flugmodell#n	bn:00028823n
flugplatz#n	bn:00001676n	bn:00002286n
flugreise#n	bn:00002193n
flugroute#n	bn:00002239n
flugsaurier#n	bn:00035527n
flugschreiber#n	bn:00010868n
flugschrift#n	bn:00012133n
flugschule#n	bn:00035529n
flugsicherheitsbegleiter#n	bn:00002242n
flugsicherung#n	bn:00022304n
flugsimulation#n	bn:00035221n
flugsteig#n	bn:00037489n
flug-_und_raumfahrtmedizin#n	bn:00073048n
flugunfähiger_vogel#n	bn:00035223n
flugverkehrskontrolle#n	bn:00022304n
flugzettel#n	bn:00012133n
flugzeugkatapult#n	bn:00016679n
flugzeug#n	bn:00001697n
flugzeugrumpf#n	bn:00036922n
flugzeugsitz#n	bn:00062772n
flugzeugträger#n	bn:00002276n
fluid_catalytic_cracking#n	bn:00016619n
fluiddynamik#n	bn:00045372n	bn:00035370n
fluiddynamische_grenzschicht#n	bn:00012422n
fluid#n	bn:00035426n
fluid_ounce#n	bn:00035431n
flunder#n	bn:00031909n	bn:00035359n
fluorcarbone#n	bn:00035458n
fluorchlorkohlenwasserstoffe#n	bn:00017436n
fluorchlorkohlenwasserstoff#n	bn:00017436n
fluorescein#n	bn:00035448n
fluoreszenzmikroskopie#n	bn:00035451n
fluoreszenz#n	bn:00035450n
fluoreszierend#a	bn:00103139a
fluoride#n	bn:00035455n
fluoridierung#n	bn:00035454n
fluorit#n	bn:00035446n
fluor#n	bn:00006921n
fluoroform#n	bn:00035461n
fluorwasserstoff#n	bn:00045384n
fluoxetin#n	bn:00035468n
flurazepam#n	bn:00025066n
flurbiprofen#n	bn:00004440n
flurfunk#n	bn:00041411n
flurkarte#n	bn:00062873n
flurstück#n	bn:00060967n	bn:00060634n	bn:00052061n	bn:00013733n
flussaue#n	bn:00035298n
flussbarsch#n	bn:00031924n
flussbett#n	bn:00023691n
flußbett#n	bn:00023691n
flussblindheit#n	bn:00058961n
flussdelta#n	bn:00026081n
flussdiagramm#n	bn:00035375n
flüssige_mittel#n	bn:00024514n
flüssiger_zustand#n	bn:00051472n
flüssiggas#n	bn:00012359n
flüssigkeit#n	bn:00051472n
flüssigkristallanzeige#n	bn:00050329n
flüssigkristallbildschirm#n	bn:00050329n
flüssigkristall#n	bn:00051477n
flüssigsauerstoff#n	bn:00051483n
flüssigseife#n	bn:00051484n
flüssigstickstoff#n	bn:00051482n
flussmittel#n	bn:00035484n
flussmuscheln#n	bn:00040032n
flussmützenschnecke#n	bn:00003934n
fluss#n	bn:00067948n	bn:00035482n	bn:00035488n	bn:00035370n
fluß#n	bn:00067948n
flusspferd#n	bn:00044217n
flusssäure#n	bn:00045376n
fluss-seeschwalbe#n	bn:00069998n
fluss-_und_teichmuscheln#n	bn:00033556n
flüstergewölbe#n	bn:00081039n
flüstern#n	bn:00075468n
flüstern#v	bn:00095747v
flutlicht#n	bn:00035293n
flutwelle#n	bn:00078509n
fluvastatin#n	bn:00035481n
fluviatiles_sediment#n	bn:00026374n
flybridge#n	bn:00035503n
flyer#n	bn:00012133n
f#n	bn:00032575n	bn:00032580n
fn.#n	bn:00035726n
fockmast#n	bn:00035861n
fock#n	bn:00048204n
föderalismus#n	bn:00033928n
föderalistische_partei#n	bn:00003397n
föderation#n	bn:00021711n
föderierte_staaten_von_mikronesien#n	bn:00033931n
foggy_bottom#n	bn:00035573n
fohlen#n	bn:00035547n
föhn#n	bn:00035567n	bn:00011447n
foie_gras#n	bn:00035579n
fokus#n	bn:00035557n
fokussiert#a	bn:00101277a
folge#n	bn:00070574n
folgende#a	bn:00103172a
folgern#v	bn:00086431v	bn:00085528v
folgerung#n	bn:00045936n
folgsamkeit#n	bn:00027979n
foliant#n	bn:00035604n
folie#n	bn:00035580n
folienfilter#n	bn:00037592n
folklore#n	bn:00035617n
folk#n	bn:00031725n
follikelsprung#n	bn:00059941n
follikelstimulierendes_hormon#n	bn:00035620n
follikulitis#n	bn:00035621n
folly#n	bn:00035632n
folsäure#n	bn:00035585n
folsom-kultur#n	bn:00035633n
folter#n	bn:00077698n
fomori#n	bn:00035639n
fond#n	bn:00013367n
fondue#n	bn:00035646n
fonem#n	bn:00062032n
fontanelle#n	bn:00035647n
fontäne#n	bn:00036076n
font#n	bn:00016414n	bn:00066216n
food_and_drug_administration#n	bn:00033851n
food-court#n	bn:00035657n
footage#n	bn:00035703n
footballhelm#n	bn:00035708n
football#n	bn:00035704n
foot-pound#n	bn:00035690n
foramen_magnum#n	bn:00035756n
foraminiferen#n	bn:00035754n
force_17#n	bn:00035777n
force_play#n	bn:00035775n
forciertes_exspiratorisches_volumen#n	bn:00073451n
forcierte_vitalkapazität#n	bn:00080139n
förde#n	bn:00034808n
förderanlage#n	bn:00022384n
förderband#n	bn:00022384n
fördern#v	bn:00082481v
förderprogramm#n	bn:00046274n
forderung#n	bn:00000763n	bn:00019407n
ford_madox_ford#n	bn:00035787n
ford_modell_t#n	bn:00055451n
ford_motor_company_brasil_-_divisão_troller#n	bn:00004133n
foreign_and_commonwealth_office#n	bn:00035834n
foreign_intelligence_surveillance_act#n	bn:00034811n
forelle#n	bn:00013426n
forellenbarsch#n	bn:00050026n
forellen#n	bn:00078435n
forentroll#n	bn:00078384n
formaldehyd#n	bn:00035930n
formalismus#n	bn:00035933n	bn:00035934n
formatierung#n	bn:00025321n
formation#n	bn:00035942n
formatio_reticularis#n	bn:00067436n
formatvorlage#n	bn:00074831n
formell#a	bn:00103223a
formel#n	bn:00032395n	bn:00031293n
formenlehre#n	bn:00035908n
form#n	bn:00059241n	bn:00035908n	bn:00035911n	bn:00035909n	bn:00021751n
formosa-sprachen#n	bn:00060217n
formular#n	bn:00035910n
formulierung#n	bn:00035965n
formwandler#n	bn:00078032n
formwerkzeug#n	bn:00026987n
forscher#n	bn:00047356n
forschung#n	bn:00067280n
forschungsarbeit#n	bn:00067280n
forschungseinrichtung#n	bn:00049551n
forschungszentrum#n	bn:00049551n
forseti#n	bn:00035971n
förster#n	bn:00005353n
forst#n	bn:00035868n
forstwirtschaft#n	bn:00035877n	bn:00071665n
forstwissenschaft#n	bn:00035877n
forsythie#n	bn:00035973n
forsythien#n	bn:00035973n
fortbewegung#n	bn:00056029n
fortfahren#v	bn:00085714v
fortgehen#v	bn:00086600v
fort_george_g._meade#n	bn:00035976n
fortpflanzung#n	bn:00012995n
fortpflanzungsfähig#a	bn:00102905a
fortpflanzungsorgan#n	bn:00067217n
fortsetzen#v	bn:00092413v
fort_ticonderoga#n	bn:00035980n
fortuna#n	bn:00036001n
fossa#n	bn:00024203n
fossile_energie#n	bn:00036027n
fossiler_brennstoff#n	bn:00036027n
fossil#n	bn:00036026n
fötizid#n	bn:00000371n
fotoalbum#n	bn:00062078n
fotoeffekt#n	bn:00062075n
fotoelektrischer_effekt#n	bn:00062075n
fotoelektron#n	bn:00062075n
fotoemulsion#n	bn:00030647n
fotogen#a	bn:00108552a
fotografie#n	bn:00062084n	bn:00062086n	bn:00032381n
fotografieren#v	bn:00091585v
fotografisch#a	bn:00108553a
fotografische_blende#n	bn:00026876n
fotografischer_film#n	bn:00034472n
fotograf#n	bn:00050680n
fotogravur#n	bn:00042649n
fotojournalismus#n	bn:00062089n
fotolithografie#n	bn:00062092n
fotomontage#n	bn:00062099n
fotomosaik#n	bn:00005626n
foto#n	bn:00032381n
fotopapier#n	bn:00062081n
fotoplatte#n	bn:00062082n
fotos#n	bn:00032381n
fötus#n	bn:00034187n
fotze#n	bn:00024407n
foucaultsches_pendel#n	bn:00036051n
foulard#n	bn:00036059n
foul#n	bn:00036052n
fouquieria_columnaris#n	bn:00012058n
fouquieria#n	bn:00036084n
fouquieria_splendens#n	bn:00020126n
fourage#n	bn:00029542n
fourier-analysis#n	bn:00036102n
fourierreihe#n	bn:00036103n
fovea_centralis#n	bn:00036122n
fox#n	bn:00036132n
fox_river#n	bn:00036140n
foxtrott#n	bn:00036134n
foyer#n	bn:00004493n
frachtbrief#n	bn:00010412n
frachtführer#n	bn:00016254n
frachtgut#n	bn:00016047n
fracht#n	bn:00016047n
frachtrate#n	bn:00036418n
frachtschiff#n	bn:00016056n
frack#n	bn:00028688n
fragebogen#n	bn:00065677n
frage#n	bn:00047208n
fragenkatalog#n	bn:00018012n
fragen#v	bn:00082819v
fragestellung#n	bn:00043267n
fragestunde#n	bn:00065676n
fragezeichen#n	bn:00047210n
fraglich#a	bn:00099512a
fraglos#r	bn:00114549r
fragmentierung#n	bn:00036169n
fraktal#n	bn:00036150n
fraktion#n	bn:00036152n
fraktur#n	bn:00012902n
frambösie#n	bn:00036181n
framebuffer#n	bn:00036193n
frame#n	bn:00048050n
framepuffer#n	bn:00036193n
francesco_petrarca#n	bn:00036205n
frances_hodgson_burnett#n	bn:00014021n
frances_willard#n	bn:00036203n
frances_wright#n	bn:00033641n
franche-comté#n	bn:00036206n
franchise#n	bn:00036207n
franchising#n	bn:00025563n
francis_bacon#n	bn:00000069n
francis_beaumont#n	bn:00009431n
francisco_de_goya#n	bn:00036225n
francisco_franco#n	bn:00030023n
francisco_pizarro#n	bn:00036227n
francis_crick#n	bn:00023795n
francis_drake#n	bn:00028600n
francis_ford_coppola#n	bn:00022507n
francis_galton#n	bn:00036213n
francis_hopkinson#n	bn:00036214n
francis_peyton_rous#n	bn:00036217n
francis_poulenc#n	bn:00036218n
francis_scott_key#n	bn:00036220n
francis-turbine#n	bn:00036221n
francium#n	bn:00006919n
franc#n	bn:00036200n
françois_couperin#n	bn:00023267n
françois_jacob#n	bn:00036236n
françois_mansart#n	bn:00036237n
françois_mauriac#n	bn:00036234n
françois_mitterrand#n	bn:00036238n
françois-rené_de_chateaubriand#n	bn:00017943n
françois_villon#n	bn:00036241n
franc-tireur#n	bn:00036201n
frankenstein#n	bn:00036258n
frankfurt_am_main#n	bn:00036259n
frankfurt#n	bn:00036259n
frank_harris#n	bn:00036250n
frankiermaschine#n	bn:00063769n
franklin_d._roosevelt#n	bn:00032576n
franklin#n	bn:00030288n
franklin_pierce#n	bn:00036266n
frank_lloyd_wright#n	bn:00036251n
frank_norris#n	bn:00009940n
franko-amerikaner#n	bn:00036231n
frankophilie#n	bn:00036244n
franko-provenzalisch#n	bn:00061022n
frankoprovenzalisch#n	bn:00061022n
frankreich#n	bn:00036202n
frank_sinatra#n	bn:00036209n
frank_stella#n	bn:00036253n
frank_whittle#n	bn:00036254n
franse#n	bn:00036572n
fransenenziane#n	bn:00037762n
fransenflügler#n	bn:00077065n
frans_hals#n	bn:00036270n
franz_anton_mesmer#n	bn:00036271n
franz_ferdinand_von_österreich-este#n	bn:00036212n
franziska_braun#n	bn:00012832n
franziskanische_orden#n	bn:00036223n
franz_joseph_i.#n	bn:00036215n
franz_kafka#n	bn:00036274n
franz_kline#n	bn:00036273n
franz_lehár#n	bn:00036275n
franz_liszt#n	bn:00036276n
franzose#n	bn:00036456n
franzosen#n	bn:00036427n
französisch#a	bn:00103321a
französische_antillen#n	bn:00036468n
französische_erdkastanie#n	bn:00021935n
französische_kanadier#n	bn:00036434n
französische_küche#n	bn:00031646n
französische_revolution#n	bn:00036460n
französischer_franc#n	bn:00036440n
französische_sprache#n	bn:00036426n
französisch-indochina#n	bn:00036445n
französisch#n	bn:00036426n	bn:00043276n
französisch-polynesien#n	bn:00036453n
französisch-sudan#n	bn:00036464n
franz_schubert#n	bn:00036277n
franz_von_assisi#n	bn:00036216n
franz_xaver#n	bn:00068866n
fräsen#n	bn:00055036n
fraser-alphabet#n	bn:00051519n
fraser-tanne#n	bn:00000311n
fraternisierung#n	bn:00036287n
fratrizid#n	bn:00036290n
frauenfarne#n	bn:00006766n
frauenfeindlich#a	bn:00106798a
frauenfische#n	bn:00030432n	bn:00030431n
frauenhaarfarne#n	bn:00001375n
frauenhaarfarn#n	bn:00001377n
frauenkerze#n	bn:00000186n
frauenminze#n	bn:00002558n
frauenradrennsport#n	bn:00024734n
frauensprache#n	bn:00034035n
frauenzimmer#n	bn:00001530n	bn:00034016n
fräulein#n	bn:00055319n	bn:00036298n	bn:00025117n
fraulichkeit#n	bn:00034032n
frau_luna#n	bn:00055809n
frau#n	bn:00001530n	bn:00025097n	bn:00053531n	bn:00034016n
freak#n	bn:00036308n
frech#a	bn:00103335a
frechheit#n	bn:00019035n
fred_astaire#n	bn:00006576n
freddie_mac#n	bn:00033911n
frédéric-auguste_bartholdi#n	bn:00008741n
frédéric_chopin#n	bn:00018731n
frederick_ashton#n	bn:00006324n
frederick_banting#n	bn:00008444n
frederick_delius#n	bn:00026059n
frederick_douglass#n	bn:00028443n
frederick_gowland_hopkins#n	bn:00044750n
frederick_jackson_turner#n	bn:00036319n
frederick_law_olmsted#n	bn:00036321n
frederick_loewe#n	bn:00036322n
frederick_sanger#n	bn:00036311n
frederick_soddy#n	bn:00036325n
fredericton#n	bn:00036333n
frederic_william_maitland#n	bn:00036314n
fred_hoyle#n	bn:00036310n
fred_m._vinson#n	bn:00036323n
fred_zinnemann#n	bn:00036312n
free_agent#n	bn:00036341n
freedom_ride#n	bn:00036391n
freelancer#n	bn:00036335n
freesien#n	bn:00036403n
free_soil_party#n	bn:00036362n
freetown#n	bn:00015613n
fregatte#n	bn:00036555n
fregattvögel#n	bn:00036416n	bn:00032913n
frei#a	bn:00103299a
freibad#n	bn:00051014n	bn:00051013n
freibetrag#n	bn:00076219n
freidenker#n	bn:00025993n	bn:00036406n
freie_assoziation#n	bn:00036343n
freie_liebe#n	bn:00032477n
freier_fall#n	bn:00036347n
freier_mitarbeiter#n	bn:00036335n
freier#n	bn:00048292n
freier_vers#n	bn:00036371n
freier_wille#n	bn:00027536n
freies_geleit#n	bn:00068792n
freies_grundwasser#n	bn:00041940n
freies_morphem#n	bn:00012420n
freie_und_hansestadt_hamburg#n	bn:00042718n
freie_wohlfahrtspflege#n	bn:00065084n
freifallbombe#n	bn:00029095n
freigebigkeit#n	bn:00050030n	bn:00037691n
freigelassene#n	bn:00036375n
freigelassener#n	bn:00036375n
freigiebig#a	bn:00105782a
freigiebig#r	bn:00115299r
freihandeingaben-lücke#n	bn:00011110n
freihandel#n	bn:00036369n
freihand#n	bn:00046794n
freiheit#n	bn:00050954n
freiheitsdelikt#n	bn:00020399n
freiheitsentziehung#n	bn:00015771n
freiheitsgrad#n	bn:00025974n
freiheitsrechte#n	bn:00019366n	bn:00019364n
freiheitsstatue#n	bn:00074065n
freikörperkultur#n	bn:00057022n
freilassen#v	bn:00090297v	bn:00090300v	bn:00088544v	bn:00090318v
freilassung#n	bn:00053286n
freilauf#n	bn:00036408n
freilegen#v	bn:00095326v
freileitung#n	bn:00063947n
freimarkt#n	bn:00048551n
freimauerisch#a	bn:00106458a
freimaurerei#n	bn:00036402n
freimütig#a	bn:00098633a	bn:00099186a
freisichtigkeit#n	bn:00056745n
freisprechen#v	bn:00082283v
freisprechvorrichtung#n	bn:00073173n
freispruch#n	bn:00001011n
freistaat#n	bn:00067223n	bn:00036365n
frei_stehend#a	bn:00101264a
freistilschwimmen#n	bn:00036405n
freitag#n	bn:00036512n
freitod#n	bn:00070332n
freiwild#n	bn:00032742n
freiwilliger#n	bn:00054991n
freiwillige_vereinigung#n	bn:00006539n
freiwurf#n	bn:00017823n
freizeit#n	bn:00050613n
freizeitpark#n	bn:00003695n
fremd#a	bn:00096774a	bn:00102647a
fremdbestäubung#n	bn:00002916n
fremdenfeindlichkeit#n	bn:00081765n
fremdenführer#n	bn:00077745n
fremdenverkehr#n	bn:00077747n
fremdenzimmer#n	bn:00009480n
fremder_ehrenpreis#n	bn:00065331n
fremdfinanzierte_übernahme#n	bn:00050872n
fremdgehen#v	bn:00083458v
fremdsprachenunterricht#n	bn:00049923n
frente_patriótico_manuel_rodríguez#n	bn:00053283n
freon#n	bn:00036470n
frequentativ#n	bn:00036477n
frequently_asked_questions#n	bn:00033653n
frequenzband#n	bn:00065902n
frequenzgang#n	bn:00036476n
frequenzmodulation#n	bn:00035544n
frequenz#n	bn:00036471n	bn:00036472n
freskomalerei#n	bn:00036480n
fresko#n	bn:00036479n
fresnel-linse#n	bn:00036498n
frettchen#n	bn:00010837n
freude#n	bn:00036813n	bn:00032148n	bn:00062972n	bn:00048468n
freudenfeuer#n	bn:00008097n
freudenhaus#n	bn:00007951n
freudenmädchen#n	bn:00009205n	bn:00035323n	bn:00072076n
freudscher_versprecher#n	bn:00036509n
freundin#n	bn:00040536n	bn:00036538n
freundlich#a	bn:00096591a
freundlichkeit#n	bn:00049132n
freund#n	bn:00002956n	bn:00036538n
freundschaft#n	bn:00036545n
freundschaftsspiel#n	bn:00032227n
freya#n	bn:00036511n
freyr#n	bn:00036510n
fridtjof_nansen#n	bn:00036524n
friedelfrau#n	bn:00021613n
friede#n	bn:00060095n
frieden#n	bn:00061149n	bn:00060095n
friedenscorps#n	bn:00061153n
friedenserhaltung#n	bn:00061163n
friedensgruß#n	bn:00049235n
friedensmission#n	bn:00061163n
friedenspfeife#n	bn:00014924n
friedenssicherung#n	bn:00061163n
friedensvertrag#n	bn:00060095n
friedensvertrag_von_versailles#n	bn:00078128n
friedenswahrung#n	bn:00061163n
friedhof#n	bn:00013984n
friedreich-ataxie#n	bn:00036529n
fried_rice#n	bn:00018464n
friedrich_august_von_hayek#n	bn:00036531n
friedrich_engels#n	bn:00030849n
friedrich_fröbel#n	bn:00036533n
friedrich_gottlieb_klopstock#n	bn:00036534n
friedrich_hebbel#n	bn:00018823n
friedrich_ii.#n	bn:00036317n
friedrich_krupp#n	bn:00036535n
friedrich_max_müller#n	bn:00036536n
friedrich_nietzsche#n	bn:00036537n
friedrich_schiller#n	bn:00048281n
friedrich_wilhelm_bessel#n	bn:00010089n
friedrich_wilhelm_iii.#n	bn:00036329n
friedrich_wilhelm_i.#n	bn:00036327n
friedrich_wilhelm_iv.#n	bn:00036330n
frieren#v	bn:00088559v
friese#n	bn:00008003n
friesische_inseln#n	bn:00036590n
friesisch#n	bn:00036589n
frieslande#n	bn:00036587n
friesland#n	bn:00036550n
fries#n	bn:00036552n
frigg#n	bn:00036557n
frikadelle#n	bn:00014608n
frikassee#n	bn:00036517n
frikativ#n	bn:00036518n
frimaire#n	bn:00036567n
frisbee#n	bn:00036583n
frisch#a	bn:00100441a
frischen#v	bn:00086359v
frischmalerei#n	bn:00036480n
frise#n	bn:00020483n
friseur#n	bn:00008534n	bn:00042550n
frisiertisch#n	bn:00028692n
frisör#n	bn:00008534n	bn:00042550n
frist#n	bn:00077289n
frisur#n	bn:00020483n
fritillaria#n	bn:00018007n
frittata#n	bn:00036599n
fritten#n	bn:00018527n
frittieren#v	bn:00088607v
frittiert#a	bn:00101057a
fritz_albert_lipmann#n	bn:00036602n
fritz_haber#n	bn:00036603n
fritz_kreisler#n	bn:00036604n
friuli_isonzo#n	bn:00036607n
frivolität#n	bn:00035252n
frock#n	bn:00028682n
froh#a	bn:00102909a
frohes_neues_jahr#n	bn:00047978n
fröhlich#a	bn:00102909a
fröhlichkeit#n	bn:00042905n
fromm#a	bn:00109662a	bn:00108621a
frommherzig#a	bn:00109662a	bn:00108621a
frömmigkeit#n	bn:00062339n	bn:00026757n
fronarbeit#n	bn:00028232n
frondienst#n	bn:00072521n
fronleichnam#n	bn:00022829n
fron#n	bn:00028232n
frontal#a	bn:00103363a
frontallappen#n	bn:00036647n
frontklappe#n	bn:00012036n
frontlinie#n	bn:00009184n
front#n	bn:00036629n
front_porch_campaign#n	bn:00036633n
frontpuffer#n	bn:00036193n
frontscheibe#n	bn:00081307n
frontu_di_liberazione_naziunalista_corsu#n	bn:00035258n
froschbissgewächse#n	bn:00032995n
froschbiss#n	bn:00036616n
froschlöffelartige#n	bn:00002757n
froschlöffelgewächse#n	bn:00002758n
froschlöffel#n	bn:00002755n
froschlurche#n	bn:00004795n
froschmäusekrieg#n	bn:00009050n
frosch#n	bn:00004795n	bn:00036619n
froschschenkel#n	bn:00036619n
frostbeule#n	bn:00018344n
frosthub#n	bn:00036665n
frost#n	bn:00036661n	bn:00036410n
frostschutzmittel#n	bn:00004663n
frottage#n	bn:00036670n
frottee#n	bn:00076632n
frotteur#n	bn:00036671n
frozen_yogurt#n	bn:00036679n
fruchtbar#a	bn:00102905a
fruchtbarer_halbmond#n	bn:00034134n
fruchtbarkeit#n	bn:00033897n
fruchtblase#n	bn:00003572n
früchte_des_vergifteten_baumes#n	bn:00036697n
fruchtfleisch#n	bn:00035183n
fruchtfliege#n	bn:00028857n
fruchtfolge#n	bn:00032828n
fruchtknoten#n	bn:00059825n
fruchtkörper#n	bn:00056433n
frucht#n	bn:00036686n
fruchtsaft#n	bn:00036692n	bn:00048532n
fruchtsalat#n	bn:00052538n	bn:00036699n
